title,url,date
PM Netanyahu's Remarks at the Start of the Cabinet Meeting,https://www.gov.il/en/pages/spokestart310509,2009-05-31
Hagai Hadas Speaks with Noam Shalit,https://www.gov.il/en/pages/spokehadasb310509,2009-05-31
Appointment of Hagai Hadas as PM Netanyahu's Special Representative on the Return of Abducted IDF Soldier Gilad Shalit,https://www.gov.il/en/pages/spokehadas310509,2009-05-31
"PM Netanyahu’s Eulogy at the Funeral of Professor Ephraim Katzir, Weizmann Institute",https://www.gov.il/en/pages/speechengkazir310509,2009-05-31
PM Netanyahu Eulogizes Former President Ephraim Katzir,https://www.gov.il/en/pages/spokekatzir300509,2009-05-30
PM Netanyahu Eulogizes Sami Shamoon,https://www.gov.il/en/pages/spokeshim300509,2009-05-30
PM Netanyahu met with Children from the Confrontation Line in the North and South of Israel in the lead-up to Shavuot,https://www.gov.il/en/pages/eventshav270509,2009-05-27
PM Netanyahu Convenes Meeting of Ministerial Committee on Improving the Situation of the Palestinian Residents of Judea and Samaria,https://www.gov.il/en/pages/spokepales270509,2009-05-27
PM Netanyahu’s Speech at the Knesset Special Session,https://www.gov.il/en/pages/speechforty270509,2009-05-27
PM Benjamin Netanyahu’s Speech at MASA,https://www.gov.il/en/pages/speechmasa260509,2009-05-26
Prime Minister Benjamin Netanyahu’s Speech at the Knesset Session Commemorating the Late Deputy Minister and MK Avraham Ravitz,https://www.gov.il/en/pages/speechravitz250509,2009-05-25
PM Netanyahu's Remarks at the Start of the Cabinet Meeting,https://www.gov.il/en/pages/spokestart240509,2009-05-24
"Address by PM Netanyahu on the occasion of Jerusalem Day State Ceremony, Ammunition Hill, Jerusalem",https://www.gov.il/en/pages/speechjeru210509,2009-05-21
Meeting Between PM Netanyahu and U.S. President Barack Obama,https://www.gov.il/en/pages/speechobama,
PM Netanyahu Meets with Pope Benedict XVI,https://www.gov.il/en/pages/eventpop140509,2009-05-14
Prime Minister Benjamin Netanyahu’s Speech Marking 64 Years since the Victory over Nazi Germany,https://www.gov.il/en/pages/speechgerman130509,2009-05-13
PM Netanyahu's Remarks at the Start of the Cabinet Meeting,https://www.gov.il/en/pages/spokestart120509,2009-05-12
Uri Yogev Appointed as Chairman of the National Economic Council Advisory Committee,https://www.gov.il/en/pages/spokekalkala110509,2009-05-11
"The Prime Minister’s statement at the press conference with the President of Egypt, Hosni Mubarak, at Sharm el-Sheikh",https://www.gov.il/en/pages/speechsharem110509,2009-05-11
PM Netanyahu's Remarks at the Start of the Cabinet Meeting,https://www.gov.il/en/pages/spokestart100509,2009-05-10
"Statement regarding Support Payments for Holocaust Survivors, the Handicapped and the Elderly",https://www.gov.il/en/pages/spokekitz070509,2009-05-07
Prime Minister Benjamin Netanyahu’s Speech at AIPAC,https://www.gov.il/en/pages/speechaipac050509,2009-05-05
Eyal Gabai Appointed as Director-General of the Prime Minister's Office,https://www.gov.il/en/pages/spokegabai040509,2009-05-04
Dr. Michael Oren Appointed as Israeli Ambassador to the United States,https://www.gov.il/en/pages/spokeoren040509,2009-05-04
PM Netanyahu's Knesset Remarks on the Occasion of Herzl Day,https://www.gov.il/en/pages/spokeherzl040509,2009-05-04
PM Netanyahu’s Speech at the Special Knesset Session Commemorating Herzl’s Birthday,https://www.gov.il/en/pages/speechherzel040509,2009-05-04
PM Netanyahu's Remarks at the Start of the Cabinet Meeting,https://www.gov.il/en/pages/spokestart030509,2009-05-03
Update on PM Netanyahu's Meeting with Egyptian President Mubarak,https://www.gov.il/en/pages/spokemuba300409,2009-04-30
PM Netanyahu Convenes an additional Meeting on Swine Flu,https://www.gov.il/en/pages/spokeshapab300409,2009-04-30
PM Netanyahu Meets with Opposition Leader Livni,https://www.gov.il/en/pages/spokelivni300409,2009-04-30
Address by PM Benjamin Netanyahu at the Reception for Outstanding Soldiers at the President's Residence,https://www.gov.il/en/pages/speechex290409,2009-04-29
Greeting by PM Benjamin Netanyahu at the The International Bible Quiz,https://www.gov.il/en/pages/speechbible290409,2009-04-29
PM Netanyahu Convenes Meeting on Swine Flu,https://www.gov.il/en/pages/spokeshapa280409,2009-04-28
PM Netanyahu’s Message to the Bereaved Families,https://www.gov.il/en/pages/spokeradio280409,2009-04-28
Address by PM Netanyahu at the Memorial Service for Victims of Terror at Mount Herzl,https://www.gov.il/en/pages/speechter280409,2009-04-28
PM Netanyahu’s Speech at the Memorial Ceremony for Israel’s Fallen Soldiers at Mount Herzl,https://www.gov.il/en/pages/speechsold280409,2009-04-28
PM Netanyahu Meets with Bible Quiz Participants,https://www.gov.il/en/pages/eventbible270409,2009-04-27
"Address by PM Netanyahu at the Memorial Service for Israel's Fallen Soldiers, Ammunition Hill",https://www.gov.il/en/pages/speechzikaron270409,2009-04-27
PM Netanyahu's Remarks at the Start of the Cabinet Meeting,https://www.gov.il/en/pages/spokestart260409,2009-04-26
PM Netanyahu Sends Greetings to the Druze Community on the Occasion of the Nebi Shueib Holiday,https://www.gov.il/en/pages/spokedruz240409,2009-04-24
PM Netanyahu Meets with Czech PM Topolanek,https://www.gov.il/en/pages/spokeczech230409,2009-04-23
PM Netanyahu Meets with Egyptian Intelligence Minister Omar Suleiman,https://www.gov.il/en/pages/eventsolim220409,2009-04-22
PM Netanyahu sent a letter to the countries that boycotted the Durban Conference in Geneva,https://www.gov.il/en/pages/spokederb210409,2009-04-21
PM Netanyahu Meets with Special Envoy Ofer Dekel,https://www.gov.il/en/pages/spokedekel210409,2009-04-21
PM Netanyahu Meets with Poetess Leah Nebenzahl,https://www.gov.il/en/pages/spokenebenzahl210409,2009-04-21
PM Netanyahu and FM Liberman Decide to Recall Israeli Ambassador to Switzerland,https://www.gov.il/en/pages/spokeswitz200409,2009-04-20
Clarification from the Prime Minister's Bureau,https://www.gov.il/en/pages/spokeclar200409,2009-04-20
Address by PM Benjamin Netanyahu on Holocaust Martyrs’ and Heroes’ Remembrance Day,https://www.gov.il/en/pages/speechholoc200409,2009-04-20
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart200409,2009-04-20
PM Netanyahu Receives Bank of Israel Annual Report,https://www.gov.il/en/pages/spokebank190409,2009-04-19
Natan Sharansky is PM Netanyahu's Candidate for Jewish Agency Chairman,https://www.gov.il/en/pages/spokesharans180409,2009-04-18
PM to Hold Consultation on a Comprehensive Plan for a Tourism Revolution,https://www.gov.il/en/pages/spoketayar130409,2009-04-13
PM Netanyahu and His Family Tour Northern Israel,https://www.gov.il/en/pages/eventtrip120409,2009-04-12
PM Netanyahu Speaks with PA Chairman Abu Mazen,https://www.gov.il/en/pages/spokepa120409,2009-04-12
PM Benjamin Netanyahu spoke with Italian PM Silvio Berlusconi,https://www.gov.il/en/pages/spokeita080409,2009-04-08
PM Netanyahu Congratulates Defense Establishment on Successful Arrow Test,https://www.gov.il/en/pages/spokmiss070409,2009-04-07
National Security Council Counter-Terrorism Bureau Statement,https://www.gov.il/en/pages/spokemalal070409,2009-04-07
"PM Netanyahu Sends letter to Italian PM Berlusconi, Speaks with French Pres. Sarkozy and meets with Quartet Envoy Blair",https://www.gov.il/en/pages/spoketri060409,2009-04-06
PM Netanyahu Speaks with Egyptian President Mubarak,https://www.gov.il/en/pages/spokemub060409,2009-04-06
"PM Netanyahu's Remarks at the Start of the Roundtable Forum between the Government, the Histadrut and the Employers",https://www.gov.il/en/pages/spoketab060409,2009-04-06
MK Litzman Accedes to PM Netanyahu's Request to Serve as Deputy Health Minister,https://www.gov.il/en/pages/spokelitzman050409,2009-04-05
"Approval of Ministerial Committee on Reforming the Israel Land Administration, to be Chaired by PM Netanyahu",https://www.gov.il/en/pages/spokemesland,
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart050409,2009-04-05
PM Netanyahu Speaks with Italian PM Berlusconi and German Chancellor Merkel,https://www.gov.il/en/pages/spokemes030409e,
PM Netanyahu Conveys His Condolences to Revital and Haim Nativ,https://www.gov.il/en/pages/spokemes030409,2009-04-03
PM Netanyahu's Military Secretary Updates Him on Details of Terrorist Attack,https://www.gov.il/en/pages/spokedefsec020409,2009-04-02
PM Netanyahu Speaks with US President Obama and Russian PM Putin,https://www.gov.il/en/pages/spokeusru010409,2009-04-01
"Farewell speech by Israel's 12th Prime Minister, Mr. Ehud Olmert",https://www.gov.il/en/pages/speechpresolm010409,2009-04-01
Speech By Prime Minister Mr. Benjamin Netanyahu at the President’s Residence,https://www.gov.il/en/pages/speechpresnet010409,2009-04-01
PM Olmert Takes His Leave From Various World Leaders,https://www.gov.il/en/pages/spoketel310309,2009-03-31
"Farewell speech by the 12th Prime Minister of Israel, Mr. Ehud Olmert",https://www.gov.il/en/pages/speecholmertkness310309,2009-03-31
PM Benjamin Netanyahu’s Speech at the Knesset Swearing In Ceremony,https://www.gov.il/en/pages/speechnetankness310309,2009-03-31
PM Olmert’s Speech at the Knesset Session – 30th Anniversary of the Peace Treaty With Egypt,https://www.gov.il/en/pages/speechegypt300309,2009-03-30
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart290309,2009-03-29
PM Olmert Decides on Budgetary Supplement for the Income Tax Authority's Efforts in the Struggle against Organized Crime,https://www.gov.il/en/pages/spokecrime290309,2009-03-29
PM Olmert’s Speech at the Ceremony Awarding the State Medal for the Fight Against Human Trafficking,https://www.gov.il/en/pages/speechsahar290309,2009-03-29
PM Olmert’s Speech at the State Memorial Ceremony for Late Presidents and Prime Ministers of Israel,https://www.gov.il/en/pages/speechpre260309,2009-03-26
PM Olmert Visits Tamar Regional Council Waste Disposal Site and the Dead Sea Hotel Area,https://www.gov.il/en/pages/eventtamar230309,2009-03-23
PM Olmert Attends Cornerstone-laying Ceremony for New Dimona Industrial Plant,https://www.gov.il/en/pages/eventdimona230309,2009-03-23
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart220309,2009-03-22
PM Olmert and National Infrastructures Minister Ben-Eliezer Visit Mekorot Facilities in Hadera and Eshkol,https://www.gov.il/en/pages/eventmekorot180309,2009-03-18
Special Cabinet Meeting on the Release of Gilad Shalit,https://www.gov.il/en/pages/spokegovmes170309,2009-03-17
PM Olmert’s Statement Regarding Gilad Shalit,https://www.gov.il/en/pages/speechppress170309,2009-03-17
Update on the Talks for the Release of Gilad Shalit,https://www.gov.il/en/pages/spokemes160309e,
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart150309,2009-03-15
PM Olmert Dispatches ISA Director Diskin and Special Envoy Dekel to Egypt in Additional Effort to Bring about the Release of Gilad Shalit,https://www.gov.il/en/pages/spokegikad140309,2009-03-14
PM Olmert’s Speech at the Meeting of Heads of Local Authorities,https://www.gov.il/en/pages/speechcity120309,2009-03-12
Aliza Olmert Meets with Family of Abducted Soldier Gilad Shalit,https://www.gov.il/en/pages/spokealiz100309,2009-03-10
PM Olmert’s Speech at the Meeting of Heads of Arab Authorities,https://www.gov.il/en/pages/speecharabauth100309,2009-03-10
Updated Pre-Passover Travel Warnings for Israeli Citizens,https://www.gov.il/en/pages/deswarn090309,2009-03-09
Prime Minister Ehud Olmert's remarks at the start of the weekly Cabinet meeting,https://www.gov.il/en/pages/spokestart080309,2009-03-08
PM Olmert’s Statement Regarding International Women’s Day,https://www.gov.il/en/pages/speechwomen080309,2009-03-08
Clarification from PM Olmert’s Bureau,https://www.gov.il/en/pages/spokeclar060309,2009-03-06
PM Olmert Attends Cornerstone-Laying Ceremony at the Amir Drori Memorial Archaeological Park in Tiberias,https://www.gov.il/en/pages/eventteb050309,2009-03-05
PM Olmert Visits Migdal-Tefen Industrial Local Council and ISCAR Training Center,https://www.gov.il/en/pages/eventtra050309,2009-03-05
Israeli Ambassador To The US Sallai Meridor Informs PM Olmert Of His Intention To Conclude His Duties,https://www.gov.il/en/pages/spokeshag050309,2009-03-05
Joint Statements By Prime Minister Ehud Olmert and Secretary of State Hilary Clinton,https://www.gov.il/en/pages/speechhilary030309,2009-03-03
PM Olmert Dedicates New Building for Keshet School in Jerusalem,https://www.gov.il/en/pages/eventkeshet020309,2009-03-02
PM Olmert Meets with Canadian Foreign Minister Cannon,https://www.gov.il/en/pages/eventcanada010309,2009-03-01
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokemes010309,2009-03-01
PM Olmert Meets with Senior Noble Energy Corporate Officials,https://www.gov.il/en/pages/eventnoble260209,2009-02-26
Address by PM Olmert at the Isarel Institute of Technology,https://www.gov.il/en/pages/speechtech260209,2009-02-26
PM Olmert Met with Maj.-Gen. (ret.) Amos Gilad and Accepted his Apology for the Remarks Published in his Name,https://www.gov.il/en/pages/spokeamosgilad250209,2009-02-25
PM Olmert Awards Certificates of Excellence to National and Civic Service Volunteers,https://www.gov.il/en/pages/eventleumi240209,2009-02-24
Address by Prime Minister Ehud Olmert at the Conclusion of the Knesset Swearing-In Ceremony,https://www.gov.il/en/pages/speechkness240209,2009-02-24
"Address by PM Olmert at the Jewish Agency, Jerusalem",https://www.gov.il/en/pages/speechjewish240209,2009-02-24
Address by Prime Minister Ehud Olmert at the IDF General Staff,https://www.gov.il/en/pages/speechmatkal230209,2009-02-23
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart220209,2009-02-22
Ministerial Committee on National Security Statement,https://www.gov.il/en/pages/spokecabi180209,2009-02-18
PM Olmert Tours Western Wall Area Archaeological Sites,https://www.gov.il/en/pages/eventwall170209,2009-02-17
PM Olmert Tours Halutzit Communities,https://www.gov.il/en/pages/eventhalutz160209,2009-02-16
PM Olmert Meets with US Congressional Delegation,https://www.gov.il/en/pages/spokecong160209,2009-02-16
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart150209,2009-02-15
"Address by PM Olmert Conference of Presidents of Major American Jewish Organizations, Jerusalem",https://www.gov.il/en/pages/speechpre150209,2009-02-15
Statement from PM Olmert's Media Adviser in Wake of Foreign Reports,https://www.gov.il/en/pages/spoke140209,2009-02-14
PM Dedicates Telephone Center for Holocaust Survivors' Rights and Launches Public Campaign on the Issue,https://www.gov.il/en/pages/eventnizol120209,2009-02-12
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart080209,2009-02-08
PM Olmert Meets with French National Assembly President Accoyer,https://www.gov.il/en/pages/spokefrance080209,2009-02-08
Prime Minister Ehud Olmert's Speech at the Opening of the International Conference of the Maccabi World Union,https://www.gov.il/en/pages/speechmaccabi080209,2009-02-08
PM Olmert Tours the Na'aman Stream,https://www.gov.il/en/pages/eventnaaman030209,2009-02-03
PM Olmert Dedicates Tel Acre Tourist Project,https://www.gov.il/en/pages/eventacco030209,2009-02-03
PM Olmert Attends Roundtable Conference,https://www.gov.il/en/pages/eventtable020209,2009-02-02
Oz Site Forum to Host Marketing Expert,https://www.gov.il/en/pages/spokeoz010209,2009-02-01
NSC Counter-Terrorism Bureau Reiterates its Warning of a Severe Hezbollah Terrorist Attack (Murder or Kidnapping) Against an Israeli Target,https://www.gov.il/en/pages/spoketer010209,2009-02-01
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart010209,2009-02-01
PM Olmert Visits Chaim Sheba Medical Center at Tel Hashomer,https://www.gov.il/en/pages/eventshiba280109,2009-01-28
PM Olmert Meets with Ministry Directors-General at Conference on 2009 Working Plans,https://www.gov.il/en/pages/spoketochny270109,2009-01-27
PM Olmert Eulogizes the Late MK Avraham Ravitz,https://www.gov.il/en/pages/spokeravitz260208,2008-02-26
PM Olmert Meets with Local Leaders from the South,https://www.gov.il/en/pages/eventsouth250109,2009-01-25
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart250109,2009-01-25
PM Olmert Speaks with US Secy. of State Clinton,https://www.gov.il/en/pages/spokeclin220109,2009-01-22
PM Olmert Speaks with US President Obama,https://www.gov.il/en/pages/spokeus210109,2009-01-21
PM Olmert Meets with UN Secy.-Gen. Ban Ki-Moon,https://www.gov.il/en/pages/eventban200109,2009-01-20
PM Olmert Visits IDF Southern Command,https://www.gov.il/en/pages/eventidf200109,2009-01-20
PM Olmert Meets with Italian FM Frattini,https://www.gov.il/en/pages/eventitaly200109,2009-01-20
PM Olmert's Greeting to US President Obama,https://www.gov.il/en/pages/spokeobama200109,2009-01-20
Cab.-Secy. Yehezkel Holds Meeting on Continuation of Project Heftzibah – Jewish Studies Project in Eastern Europe,https://www.gov.il/en/pages/spokeheftzi190109,2009-01-19
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart180109,2009-01-18
Joint Statements by the PM and the European Leaders,https://www.gov.il/en/pages/speechleaders180109,2009-01-18
Statement by Prime Minister Ehud Olmert to the Foreign Press,https://www.gov.il/en/pages/speechcabinetb170109,2009-01-17
PM Olmert’s Statement after the Cabinet Meeting,https://www.gov.il/en/pages/speechcabinet170109,2009-01-17
PM Olmert Speaks with US Secy. Of State Rice,https://www.gov.il/en/pages/spokecon150109,2009-01-15
Govt. Ministers to be Dispatched on Information Missions Abroad,https://www.gov.il/en/pages/spokemin150109,2009-01-15
PM Olmert Appoints Minister Herzog to Coordinate Humanitarian Aid to the Gaza Strip,https://www.gov.il/en/pages/spokeher130109,2009-01-13
PM Olmert visits Mikve Israel Bat Yam and Ashkelon,https://www.gov.il/en/pages/events120109,2009-01-12
PM Olmert Meets with NATO Secy.-Gen. Scheffer,https://www.gov.il/en/pages/eventnato110109,2009-01-11
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart110109,2009-01-11
PM Olmert's Reaction to Diplomatic Developments & UNSC Resolution #1860,https://www.gov.il/en/pages/spokeres090109,2009-01-09
Ministerial Committee on National Security Affairs Statement,https://www.gov.il/en/pages/spokecab090109,2009-01-09
PM Olmert Visits IDF Gaza Division,https://www.gov.il/en/pages/eventsou080109,2009-01-08
PM Olmert Meets Manufacturers Association Presidents,https://www.gov.il/en/pages/spoketaasi080109,2009-01-08
Israel Takes Positive View of Dialogue with Egyptian Officials on Advancing Security Arrangements in the South,https://www.gov.il/en/pages/spokeeygpt070109,2009-01-07
PM Olmert Visits Southern Israel,https://www.gov.il/en/pages/eventsior060109,2009-01-06
Statement Regarding Humanitarian Aid Arrangement for the Residents of the Gaza Strip,https://www.gov.il/en/pages/spokehoma060109,2009-01-06
PM Olmert Meets with Conference of Presidents of Major American Jewish Organizations Leaders,https://www.gov.il/en/pages/eventpre050109,2009-01-05
PM Olmert Speaks with Czech PM Topolanek,https://www.gov.il/en/pages/spokeczech050109,2009-01-05
PM Olmert Meets with Quartet Envoy Tony Blair,https://www.gov.il/en/pages/eventbla040109,2009-01-04
PM Olmert Meets with New York City Mayor Bloomberg,https://www.gov.il/en/pages/eventny040109,2009-01-04
PM Olmert Speaks with German Chancellor Merkel,https://www.gov.il/en/pages/spokeger040109,2009-01-04
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart040109,2009-01-04
PM Olmert Speaks with French President Sarkozy,https://www.gov.il/en/pages/spokefra040109,2009-01-04
PM Olmert Speaks with Russian President Dmitry Medvedev,https://www.gov.il/en/pages/spokeru040109,2009-01-04
Security Cabinet Decision on the Continuation of IDF Operations in the Gaza Strip,https://www.gov.il/en/pages/spokesarim030109,2009-01-03
PM Olmert Visits Be'er Sheva,https://www.gov.il/en/pages/eventbeer010109,2009-01-01
Continuing Security Cabinet Discussion of Security Forces' Operations in Gaza,https://www.gov.il/en/pages/spokedion311208,2008-12-31
PM Olmert Visits Israel Air Force base at Hatzerim and Southern Command HQ,https://www.gov.il/en/pages/eventsouth301208,2008-12-30
PM Olmert Updates Opposition Chairman MK Netanyahu,https://www.gov.il/en/pages/spokenet291208,2008-12-29
National and Civic Service Administration Volunteers to Join Measures to Assist Home Front Population,https://www.gov.il/en/pages/spokencs291208,2008-12-29
PM Olmert Lights Chanukah Candles at the Jewish Institute for the Blind in Jerusalem,https://www.gov.il/en/pages/spokechanukah281208,2008-12-28
Cab.-Secy. Yehezkel's Remarks at Today's Briefing,https://www.gov.il/en/pages/spokemazkir281208,2008-12-28
PM Olmert’s Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart281208,2008-12-28
New Internet Site Launched for Residents of the Western Negev and the Area Adjacent to the Gaza Strip,https://www.gov.il/en/pages/spokeweb281208,2008-12-28
PM Olmert's Remarks at the Press Briefing on the Operation in the Gaza Strip,https://www.gov.il/en/pages/spokegaza271208,2008-12-27
PM Olmert Interviewed on Al Arabiya,https://www.gov.il/en/pages/spokeinter251208,2008-12-25
Security Cabinet Decision on Declaring 35 Terrorist Organizations,https://www.gov.il/en/pages/spoketer241208,2008-12-24
PM Olmert Tours Greater Jerusalem Area,https://www.gov.il/en/pages/eventjer231208,2008-12-23
National Information Exercise Held to Improve Emergency Preparedness,https://www.gov.il/en/pages/spoketar221208,2008-12-22
Meeting Between PM Olmert and the Heads of the Religious Communities in Israel,https://www.gov.il/en/pages/eventedot211208,2008-12-21
PM Olmert’s Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart211208,2008-12-21
PM Olmert Meets with US House of Representatives Foreign Affairs Committee Chairman,https://www.gov.il/en/pages/eventamer181208,2008-12-18
PM Olmert to Visit Turkey,https://www.gov.il/en/pages/spoketur181208,2008-12-18
PM Olmert Speaks with Japanese PM Aso,https://www.gov.il/en/pages/spokejapan181208,2008-12-18
PM Olmert’s Speech at the Mandel Education Conference,https://www.gov.il/en/pages/speechedu181208,2008-12-18
PM Olmert’s Speech at the Institute for National Security Studies Annual Conference,https://www.gov.il/en/pages/speechinss181208,2008-12-18
Statement by PM Olmert in the Wake of Bus Accident in the South,https://www.gov.il/en/pages/spokebus161208,2008-12-16
PM Olmert Meets with Austrian President Dr. Heinz Fischer,https://www.gov.il/en/pages/eventaustria151208,2008-12-15
PM Olmert Meets with Minnesota Governor Tim Pawlenty,https://www.gov.il/en/pages/spokeminnesota151208,2008-12-15
PM Olmert’s Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart141208,2008-12-14
PM Olmert Meets with Histadrut Chairman Eini,https://www.gov.il/en/pages/spokehist101208,2008-12-10
PM Olmert Holds Discussion on the Struggle against Organized Crime,https://www.gov.il/en/pages/spokecrime101208,2008-12-10
PM Olmert Convenes Limited Ministerial Forum,https://www.gov.il/en/pages/spokeforum101208,2008-12-10
PM Olmert Visits the Abu Basma Regional Council,https://www.gov.il/en/pages/eventbasma091208,2008-12-09
PM Olmert Visits Sderot and Kibbutz Gabim,https://www.gov.il/en/pages/eventsder091208,2008-12-09
PM Olmert will Leave on One-Day Working Visit to the UK,https://www.gov.il/en/pages/spokmes091208e,
PM Olmert’s Speech During His Visit to the Abu Basma Regional Council,https://www.gov.il/en/pages/speechbasma091208,2008-12-09
PM Olmert’s Statement During His Visit to Sderot,https://www.gov.il/en/pages/speechsderot091208,2008-12-09
Statement by PM Olmert on the Pension Safety Net,https://www.gov.il/en/pages/spokemes081208e,
PM Olmert’s Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart071208,2008-12-07
Ministerial Prisoner Release Committee Statement,https://www.gov.il/en/pages/spokeasir071208,2008-12-07
PM Olmert Commends Quick and Efficient Evacuation of the 'House of Contention' in Hebron,https://www.gov.il/en/pages/spokehebron041208,2008-12-04
Address by PM Olmert on the Memorial Day for the late Golda Meir,https://www.gov.il/en/pages/speechgolda041208,2008-12-04
PM Olmert Visits IDF Training Base Complex,https://www.gov.il/en/pages/eventbahad031208,2008-12-03
Address by PM Olmert State Memorial Service for David Ben-Gurion,https://www.gov.il/en/pages/speechbeng031208,2008-12-03
PM Olmert Meets with US Sen. John Barrasso,https://www.gov.il/en/pages/eventsen021208,2008-12-02
PM Holds Consultations with Finance Minister and Bank of Israel Governor,https://www.gov.il/en/pages/spokenagid021208,2008-12-02
PM Olmert Speaks with Indian PM Singh,https://www.gov.il/en/pages/spokeindia011208,2008-12-01
PM Olmert Congratulates Hillary Clinton on her Appointment as Secy. Of State,https://www.gov.il/en/pages/spokeclinton011208,2008-12-01
PM Olmert Meets with Bank of Israel Gov. Fisher on International Economic Crisis,https://www.gov.il/en/pages/spokenagid011208,2008-12-01
PM Olmert's Remarks at the Start of Today's Cabinet Meeting,https://www.gov.il/en/pages/spokestart301108,2008-11-30
PM Olmert Holds Discussion on Dealing with the Economic Crisis,https://www.gov.il/en/pages/spokeecosum271108,2008-11-27
PM Olmert Meets with Coalition Faction Heads and Leader of the Opposition on the Economic Plan,https://www.gov.il/en/pages/spokeeco271108,2008-11-27
PM Olmert to Hold Meeting on Pension Savings,https://www.gov.il/en/pages/spokemeet261108,2008-11-26
PM Olmert to Present Finance Ministry Plan for Dealing with the Crisis to Main Political Party Heads Tomorrow,https://www.gov.il/en/pages/spokeecoplan261108,2008-11-26
PMO Director-General Dinur Tours Sderot and the Area Adjacent to the Gaza Strip,https://www.gov.il/en/pages/spokesior251108,2008-11-25
Statement by PM on the Occasion of the International Day for the Elimination of Violence Against Women,https://www.gov.il/en/pages/speechwom251108,2008-11-25
PM Olmert Attends Socio-Economic Cabinet Discussion on Economic Stimulus Plan,https://www.gov.il/en/pages/spokecabeco191108,2008-11-19
Address by PM Olmert at Rambam Hospital,https://www.gov.il/en/pages/speechrambam181108,2008-11-18
PM Olmert’s Speech at the Technological Incubators Program in Haifa,https://www.gov.il/en/pages/speechcham181108,2008-11-18
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart161108,2008-11-16
"PM Ehud Olmert's address to the General Assembly, Jerusalem, Israel",https://www.gov.il/en/pages/speechga161108,2008-11-16
PM Olmert Holds Assessment of the Security Situation,https://www.gov.il/en/pages/spokebit141108,2008-11-14
Meeting of the Ministerial Committee on National Security Affairs,https://www.gov.il/en/pages/spokeleumi121108,2008-11-12
PM Olmert’s Speech at the PM’s Conference for Export and International Cooperation,https://www.gov.il/en/pages/speachyezto121108,2008-11-12
PM Olmert Visits IDF Gaza Division,https://www.gov.il/en/pages/eventgaza111108,2008-11-11
Address by PM Olmert State Memorial Ceremony for Yitzhak Rabin Mount Herzl,https://www.gov.il/en/pages/speechrabina101108,2008-11-10
PM Olmert’s Speech at the Special Knesset Session Marking Thirteen Years Since the Murder of PM Yitzhak Rabin,https://www.gov.il/en/pages/speechrabinkness101108,2008-11-10
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart091108,2008-11-09
PM Olmert Congratulates US President-elect Barack Obama,https://www.gov.il/en/pages/spokepbama051108,2008-11-05
PM and Aliza Olmert Visit Child and Family Center in Tiberias,https://www.gov.il/en/pages/eventmishpacha041108,2008-11-04
PM Olmert Dedicates Archaeological Park in Tiberias,https://www.gov.il/en/pages/eventtveria041108,2008-11-04
PM Ehud Olmert’s Speech at Shfaram,https://www.gov.il/en/pages/speechshfram041108,2008-11-04
PM Olmert’s Speech at the Knesset Session Bidding Farewell to MK Yossi Beilin,https://www.gov.il/en/pages/speechbeilin031108,2008-11-03
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart021108,2008-11-02
PM Olmert's Remarks at the Start of the Meeting with Education Minister Finance Minister and University Directors,https://www.gov.il/en/pages/spokeuniv301008,2008-10-30
Academic Year at Universities and Institutions of Higher Learning to Begin as Usual,https://www.gov.il/en/pages/spokeuniversity301008,2008-10-30
PM Olmert Visits Rechavam Zeevy Memorial Site,https://www.gov.il/en/pages/eventgandi291008,2008-10-29
